id,data_evento,hora_evento,host,srcip,srcuser,rule_id,rule_level,severidade_wazuh,rule_description,full_log,severidade_manual,severidade_wazuh_llm
1779329860.14082,2026-05-18,01,wazuh.manager,,,,,nenhum,,2026-05-18T01:25:25.129520+00:00 srv02 sshd[578325]: Connection closed by authenticating user usr21 203.0.113.11 port 37490 [preauth],nenhum,nenhum
1779329860.14082,2026-05-18,01,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T01:05:46.135009+00:00 srv02 sshd[569140]: Accepted publickey for user from 203.0.113.11 port 57878 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.14082,2026-05-18,00,wazuh.manager,170.106.150.113,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T00:54:03.795953+00:00 srv02 sshd[563761]: Disconnected from invalid user root 170.106.150.113 port 43122 [preauth],baixo,medio
1779329860.14082,2026-05-18,02,wazuh.manager,107.6.164.240,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T02:05:00.063264+00:00 srv02 sshd[595711]: Disconnected from invalid user root 107.6.164.240 port 56316 [preauth],baixo,medio
1779329860.14082,2026-05-18,01,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-18T01:01:08.846791+00:00 srv02 sshd[567131]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.14082,2026-05-18,02,wazuh.manager,,,,,nenhum,,2026-05-18T02:07:06.146048-03:00 srv01 sshd[3284917]: Disconnected from authenticating user root 37.187.118.2 port 38116 [preauth],nenhum,nenhum
1779329860.14082,2026-05-18,01,wazuh.manager,,,,,nenhum,,2026-05-18T01:43:52.069880+00:00 srv02 sudo: pam_unix(sudo:auth): auth could not identify password for [usr21],nenhum,nenhum
1779329860.14082,2026-05-18,01,wazuh.manager,,,1002,2,baixo,Unknown problem somewhere in the system.,2026-05-18T01:43:52.069459+00:00 srv02 sudo: pam_unix(sudo:auth): conversation failed,nenhum,baixo
1779329860.14082,2026-05-18,02,wazuh.manager,,,,,nenhum,,2026-05-18T02:11:43.293946+00:00 srv02 systemd-logind[1224]: New session 40193 of user usr21.,nenhum,nenhum
1779329860.14082,2026-05-18,02,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T02:16:39.667870+00:00 srv02 sshd[602795]: Accepted publickey for user from 203.0.113.11 port 56294 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.14082,2026-05-18,02,wazuh.manager,,usr21,5403,4,baixo,First time user executed sudo.,2026-05-18T02:14:52.200419+00:00 srv02 sudo: user : a password is required ; PWD=/home/wazuh ; USER=root ; COMMAND=/usr/sbin/blockdev --setra 16384 /dev/sdb,alto,baixo
1779329860.14082,2026-05-18,02,wazuh.manager,,usr21,,,nenhum,,2026-05-18T02:46:08.309158+00:00 srv02 CRON[620552]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.14082,2026-05-18,02,wazuh.manager,,usr21,5502,3,baixo,PAM: Login session closed.,2026-05-18T02:42:57.466727+00:00 srv02 sshd[618886]: pam_unix(sshd:session): session closed for user usr21,nenhum,baixo
1779329860.14082,2026-05-18,02,wazuh.manager,,,,,nenhum,,2026-05-18T02:29:00.093263+00:00 srv02 sshd[610815]: Connection closed by authenticating user usr21 203.0.113.11 port 44402 [preauth],nenhum,nenhum
1779329860.14082,2026-05-18,02,wazuh.manager,,usr21,5402,3,baixo,Successful sudo to ROOT executed.,2026-05-18T02:24:18.636115+00:00 srv02 sudo: user : a password is required ; PWD=/home/wazuh ; USER=root ; COMMAND=/usr/bin/cat /proc/597102 597103 597104 607963/io,alto,baixo
1779329860.14082,2026-05-18,02,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-18T02:59:24.505068+00:00 srv02 sshd[627944]: Disconnected from user usr21 203.0.113.11 port 33588,nenhum,nenhum
1779329860.14082,2026-05-18,02,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T02:50:21.494941+00:00 srv02 sshd[622932]: Accepted publickey for user from 203.0.113.11 port 52150 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.14082,2026-05-18,03,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T03:29:09.824007+00:00 srv02 sshd[644760]: Accepted publickey for user from 203.0.113.11 port 44768 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.14082,2026-05-18,03,wazuh.manager,,,,,nenhum,,2026-05-18T03:20:12.728361+00:00 srv02 systemd-logind[1224]: Session 40579 logged out. Waiting for processes to exit.,nenhum,nenhum
1779329860.14082,2026-05-18,03,wazuh.manager,191.101.33.115,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T03:38:07.380258+00:00 srv02 sshd[650062]: Disconnected from invalid user root 191.101.33.115 port 40482 [preauth],baixo,medio
1779329860.14082,2026-05-18,03,wazuh.manager,,,,,nenhum,,2026-05-18T03:53:40.746224+00:00 srv02 systemd-logind[1224]: New session 40770 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-18,03,wazuh.manager,,,,,nenhum,,2026-05-18T03:31:23.740278+00:00 srv02 sshd[646198]: Connection closed by authenticating user usr21 203.0.113.11 port 47048 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,04,wazuh.manager,,root,,,nenhum,,2026-05-18T04:05:01.414461-03:00 srv01 CRON[3585499]: pam_unix(cron:session): session closed for user root,nenhum,nenhum
1779329860.64241,2026-05-18,03,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T03:52:01.982561-03:00 srv01 sshd[3551744]: Accepted publickey for user from 203.0.113.208 port 60544 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,04,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T04:01:50.250897+00:00 srv02 sshd[664558]: Accepted publickey for user from 203.0.113.11 port 39838 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,03,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-18T03:56:43.730610+00:00 srv02 sshd[661324]: Disconnected from user usr21 203.0.113.11 port 48912,nenhum,nenhum
1779329860.64241,2026-05-18,04,wazuh.manager,,,,,nenhum,,2026-05-18T04:24:45.722937+00:00 srv02 systemd-logind[1224]: New session 40962 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-18,04,wazuh.manager,,,,,nenhum,,2026-05-18T04:34:13.380949+00:00 srv02 sshd[684753]: Connection closed by authenticating user usr21 203.0.113.11 port 44674 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,05,wazuh.manager,,usr21,,,nenhum,,2026-05-18T05:00:01.722696+00:00 srv02 CRON[700729]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-18,04,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-18T04:54:48.169256+00:00 srv02 sshd[697601]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-18,04,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T04:33:14.143294+00:00 srv02 sshd[684175]: Accepted publickey for user from 203.0.113.11 port 35412 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,04,wazuh.manager,151.242.191.232,admin123,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T04:40:58.345066+00:00 srv02 sshd[689218]: Disconnected from invalid user admin123 151.242.191.232 port 55718 [preauth],baixo,medio
1779329860.64241,2026-05-18,05,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T05:09:04.726399+00:00 srv02 sshd[705253]: Accepted publickey for user from 203.0.113.11 port 54358 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,05,wazuh.manager,177.53.215.134,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T05:28:12.454556+00:00 srv02 sshd[712819]: Failed password for invalid user root from 177.53.215.134 port 48822 ssh2,baixo,medio
1779329860.64241,2026-05-18,05,wazuh.manager,,,,,nenhum,,2026-05-18T05:37:12.632040+00:00 srv02 sshd[716674]: Connection closed by authenticating user usr21 203.0.113.11 port 45284 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,05,wazuh.manager,187.174.238.116,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T05:35:36.178582+00:00 srv02 sshd[716019]: Failed password for invalid user root from 187.174.238.116 port 51670 ssh2,baixo,medio
1779329860.64241,2026-05-18,05,wazuh.manager,138.124.123.62,testi,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T05:35:40.712835-03:00 srv01 sshd[3818808]: Invalid user testi from 138.124.123.62 port 49954,baixo,medio
1779329860.64241,2026-05-18,06,wazuh.manager,,usr21,5502,3,baixo,PAM: Login session closed.,2026-05-18T06:02:02.631024-03:00 srv01 sshd[3886844]: pam_unix(sshd:session): session closed for user usr21,nenhum,baixo
1779329860.64241,2026-05-18,06,wazuh.manager,203.0.113.208,usr21,,,nenhum,,2026-05-18T06:02:02.630741-03:00 srv01 sshd[3886892]: Disconnected from user usr21 203.0.113.208 port 57218,nenhum,nenhum
1779329860.64241,2026-05-18,05,wazuh.manager,177.53.215.134,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T05:51:12.699939+00:00 srv02 sshd[722628]: Disconnected from invalid user root 177.53.215.134 port 58490 [preauth],baixo,medio
1779329860.64241,2026-05-18,06,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T06:03:33.812282+00:00 srv02 sshd[727539]: Failed password for invalid user admin from 87.251.64.149 port 19196 ssh2,medio,medio
1779329860.64241,2026-05-18,06,wazuh.manager,,usr21,5502,3,baixo,PAM: Login session closed.,2026-05-18T06:10:30.100630+00:00 srv02 sshd[730395]: pam_unix(sshd:session): session closed for user usr21,nenhum,baixo
1779329860.64241,2026-05-18,06,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T06:05:09.147252+00:00 srv02 sshd[728223]: Failed password for invalid user root from 87.251.64.149 port 42492 ssh2,medio,medio
1779329860.64241,2026-05-18,06,wazuh.manager,87.251.64.149,user1,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T06:10:11.128014+00:00 srv02 sshd[730110]: Failed password for invalid user user1 from 87.251.64.149 port 6474 ssh2,medio,medio
1779329860.64241,2026-05-18,06,wazuh.manager,,nobody,5502,3,baixo,PAM: Login session closed.,2026-05-18T06:25:02.439543+00:00 srv02 su[736989]: pam_unix(su:session): session closed for user nobody,nenhum,baixo
1779329860.64241,2026-05-18,06,wazuh.manager,,root,40101,12,alto,System user successfully logged to the system.,2026-05-18T06:25:01.974853+00:00 srv02 su[736989]: pam_unix(su:session): session opened for user nobody(uid=65534) by root(uid=0),alto,alto
1779329860.64241,2026-05-18,06,wazuh.manager,87.251.64.149,ubnt,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T06:10:51.324580+00:00 srv02 sshd[730515]: Failed password for invalid user ubnt from 87.251.64.149 port 32236 ssh2,medio,alto
1779329860.64241,2026-05-18,06,wazuh.manager,,,,,nenhum,,2026-05-18T06:25:01.974272+00:00 srv02 su[736989]: (to nobody) root on none,nenhum,nenhum
1779329860.64241,2026-05-18,06,wazuh.manager,,nobody,5502,3,baixo,PAM: Login session closed.,2026-05-18T06:25:02.475091+00:00 srv02 su[737005]: pam_unix(su:session): session closed for user nobody,nenhum,baixo
1779329860.64241,2026-05-18,06,wazuh.manager,,root,40101,12,alto,System user successfully logged to the system.,2026-05-18T06:25:02.448765+00:00 srv02 su[737005]: pam_unix(su:session): session opened for user nobody(uid=65534) by root(uid=0),alto,alto
1779329860.64241,2026-05-18,06,wazuh.manager,,,,,nenhum,,2026-05-18T06:25:02.448153+00:00 srv02 su[737005]: (to nobody) root on none,nenhum,nenhum
1779329860.64241,2026-05-18,06,wazuh.manager,,,,,nenhum,,2026-05-18T06:25:02.483719+00:00 srv02 su[737007]: (to nobody) root on none,nenhum,nenhum
1779329860.64241,2026-05-18,06,wazuh.manager,,nobody,5502,3,baixo,PAM: Login session closed.,2026-05-18T06:25:11.947771+00:00 srv02 su[737007]: pam_unix(su:session): session closed for user nobody,nenhum,baixo
1779329860.64241,2026-05-18,06,wazuh.manager,,root,40101,12,alto,System user successfully logged to the system.,2026-05-18T06:25:02.484299+00:00 srv02 su[737007]: pam_unix(su:session): session opened for user nobody(uid=65534) by root(uid=0),alto,alto
1779329860.64241,2026-05-18,06,wazuh.manager,,,,,nenhum,,2026-05-18T06:36:30.205237+00:00 srv02 sshd[741925]: Connection closed by authenticating user usr21 203.0.113.11 port 59248 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,06,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T06:53:16.185504+00:00 srv02 sshd[748679]: Accepted publickey for user from 203.0.113.11 port 43070 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,08,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-18T08:05:48.150512+00:00 srv02 sshd[777932]: Disconnected from user usr21 203.0.113.11 port 32984,nenhum,nenhum
1779329860.64241,2026-05-18,07,wazuh.manager,,root,,,nenhum,,2026-05-18T07:15:01.920874+00:00 srv02 CRON[757642]: pam_unix(cron:session): session closed for user root,nenhum,nenhum
1779329860.64241,2026-05-18,08,wazuh.manager,,,,,nenhum,,2026-05-18T08:43:02.947749+00:00 srv02 sshd[792526]: Connection closed by authenticating user usr21 203.0.113.11 port 59686 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,07,wazuh.manager,,,,,nenhum,,2026-05-18T07:39:41.934020+00:00 srv02 sshd[767646]: Connection closed by authenticating user usr21 203.0.113.11 port 38070 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,06,wazuh.manager,43.159.171.142,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T06:56:43.760264+00:00 srv02 sshd[750497]: Failed password for invalid user root from 43.159.171.142 port 34018 ssh2,baixo,medio
1779329860.64241,2026-05-18,09,wazuh.manager,,usr21,,,nenhum,,2026-05-18T09:30:02.076155+00:00 srv02 CRON[810909]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-18,09,wazuh.manager,,,,,nenhum,,2026-05-18T09:46:23.968240+00:00 srv02 sshd[817359]: Connection closed by authenticating user usr21 203.0.113.11 port 43678 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,08,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T08:53:15.126829+00:00 srv02 sshd[796491]: Accepted publickey for user from 203.0.113.11 port 46992 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T09:27:42.236956+00:00 srv02 sshd[809925]: Accepted publickey for user from 203.0.113.11 port 36364 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,09,wazuh.manager,,,,,nenhum,,2026-05-18T09:24:38.559312+00:00 srv02 systemd-logind[1224]: New session 41804 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-18,07,wazuh.manager,,,,,nenhum,,2026-05-18T07:34:23.295687+00:00 srv02 systemd-logind[1224]: New session 41578 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-18,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T10:16:41.724416+00:00 srv02 sshd[829509]: Accepted publickey for user from 203.0.113.11 port 44438 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,10,wazuh.manager,51.68.226.87,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T10:59:24.537251+00:00 srv02 sshd[846171]: Failed password for invalid user root from 51.68.226.87 port 43386 ssh2,baixo,medio
1779329860.64241,2026-05-18,10,wazuh.manager,,,,,nenhum,,2026-05-18T10:49:45.038646+00:00 srv02 sshd[842447]: Connection closed by authenticating user usr21 203.0.113.11 port 38080 [preauth],nenhum,nenhum
1779329860.64241,2026-05-18,11,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-18T11:01:52.083319+00:00 srv02 sshd[847247]: Disconnected from user usr21 203.0.113.11 port 41034,nenhum,nenhum
1779329860.64241,2026-05-18,11,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T11:03:44.192491+00:00 srv02 sshd[847915]: Failed password for invalid user root from 87.251.64.149 port 63296 ssh2,medio,medio
1779329860.64241,2026-05-18,11,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T11:02:02.274440-03:00 srv01 sshd[462944]: Accepted publickey for user from 203.0.113.208 port 57308 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-18,11,wazuh.manager,,,,,nenhum,,2026-05-18T11:06:06.594874+00:00 srv02 systemd-logind[1224]: New session 42027 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-18,11,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T11:09:13.389244+00:00 srv02 sshd[850737]: Failed password for invalid user root from 87.251.64.149 port 6158 ssh2,medio,medio
1779329860.64241,2026-05-18,11,wazuh.manager,87.251.64.149,uucp,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T11:07:37.601929+00:00 srv02 sshd[850036]: Failed password for invalid user uucp from 87.251.64.149 port 53998 ssh2,medio,medio
1779329860.64241,2026-05-18,11,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-18T11:43:13.203972+00:00 srv02 sshd[870059]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-18,11,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-18T11:12:36.460864+00:00 srv02 sshd[852998]: Failed password for invalid user root from 87.251.64.149 port 31794 ssh2,medio,medio
1779329860.64241,2026-05-18,11,wazuh.manager,203.0.113.208,usr21,,,nenhum,,2026-05-18T11:14:02.163122-03:00 srv01 sshd[491273]: Disconnected from user usr21 203.0.113.208 port 46410,nenhum,nenhum
1779329860.64241,2026-05-18,11,wazuh.manager,,,,,nenhum,,2026-05-18T11:20:02.161040-03:00 srv01 systemd-logind[1467]: Removed session 17791.,nenhum,nenhum
1779329860.64241,2026-05-18,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-18T11:22:18.108637+00:00 srv02 sshd[858426]: Accepted publickey for user from 203.0.113.11 port 59460 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
